ko_id,name,label
K06088,"occludin",ko
K12445,"trans enoyl reductase [EC:1.3.1.-]",ko
K18863,"sRNA antisense regulator of LdrA/B/C/D protein",ko
K21739,"probable pyridine nucleotide-disulfide oxidoreductase",ko
K14787,"multiple RNA-binding domain-containing protein 1",ko
K11068,"hemolysin III",ko
K17503,"protein phosphatase 1H [EC:3.1.3.16]",ko
K06733,"SLAM family member 7",ko
K11228,"mitogen-activated protein kinase kinase kinase [EC:2.7.11.25]",ko
K16020,"5-deoxy-5-amino-3-dehydroquinate synthase",ko
K18596,"echinoderm microtubule-associated protein-like 3",ko
K21190,"dehydrogenase",ko
K21333,"dTDP-4-oxo-alpha-D-xylose 2,3-dehydratase [EC:4.2.1.-]",ko
K18941,"two-component system, OmpR family, response regulator ArlR",ko
K04436,"mitogen-activated protein kinase 8 interacting protein 3",ko
K02343,"DNA polymerase III subunit gamma/tau [EC:2.7.7.7]",ko
K01510,"apyrase [EC:3.6.1.5]",ko
K14587,"protein sgcE [EC:5.1.3.-]",ko
K10726,"replicative DNA helicase Mcm [EC:3.6.4.-]",ko
K23017,"HTLV-1 gag polyprotein",ko
K01520,"dUTP pyrophosphatase [EC:3.6.1.23]",ko
K04422,"mitogen-activated protein kinase kinase kinase 13 [EC:2.7.11.25]",ko
K02532,"MFS transporter, OHS family, lactose permease",ko
K07352,"type 1 fimbrial protein",ko
K12617,"DNA topoisomerase 2-associated protein PAT1",ko
K15608,"paired box protein 2",ko
K14378,"triggering receptor expressed on myeloid cells 2",ko
K12041,"solute carrier family 9 (sodium/hydrogen exchanger), member 6/7",ko
K11823,"sulfotransferase 4A1 [EC:2.8.2.-]",ko
K02735,"20S proteasome subunit beta 3 [EC:3.4.25.1]",ko
K05084,"receptor tyrosine-protein kinase erbB-3 [EC:2.7.10.1]",ko
K04243,"prosaposin receptor",ko
K22527,"Cbp/p300-interacting transactivator 1",ko
K02899,"large subunit ribosomal protein L27",ko
K02936,"large subunit ribosomal protein L7Ae",ko
K12651,"5-azacytidine-induced protein 2",ko
K02021,"putative ABC transport system ATP-binding protein",ko
K11469,"RING1 and YY1-binding protein",ko
K16016,"3-amino-5-hydroxybenzoate synthase [EC:4.2.1.144 2.6.1.-]",ko
K12604,"CCR4-NOT transcription complex subunit 1",ko
K01885,"glutamyl-tRNA synthetase [EC:6.1.1.17]",ko
K01598,"phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]",ko
K01855,"tRNA pseudouridine38/39 synthase [EC:5.4.99.45]",ko
K10767,"mRNA N6-methyladenine demethylase [EC:1.14.11.53]",ko
K08296,"phosphohistidine phosphatase [EC:3.1.3.-]",ko
K23095,"demethylphylloquinol methyltransferase [EC:2.1.1.329]",ko
K18983,"D-galactarolactone cycloisomerase [EC:5.5.1.27]",ko
K22603,"fibroblast growth factor 19",ko
K07515,"enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211]",ko
K11006,"shiga toxin subunit A",ko
K24159,"beta-lactamase class A LAP [EC:3.5.2.6]",ko
K05654,"ATP-binding cassette, subfamily B (MDR/TAP), member 3",ko
K08059,"interferon, gamma-inducible protein 30",ko
K02664,"type IV pilus assembly protein PilO",ko
K12806,"caspase recruitment domain-containing protein 16/17/18",ko
K23090,"CCN family member 6",ko
K09523,"DnaJ homolog subfamily C member 3",ko
K05017,"chloride channel Ka",ko
K01681,"aconitate hydratase [EC:4.2.1.3]",ko
K17821,"RING finger protein 165",ko
K20859,"phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase [EC:3.1.4.57]",ko
K00113,"glycerol-3-phosphate dehydrogenase subunit C",ko
K12961,"DnaA initiator-associating protein",ko
K12945,"GDP-mannose pyrophosphatase NudK [EC:3.6.1.-]",ko
K09440,"transcription factor Spi-C",ko
K16436,"dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose/dTDP-2,6-dideoxy-D-kanosamine transaminase [EC:2.6.1.- 2.6.1.106]",ko
K18187,"protein PET100, fungi type",ko
K17499,"protein phosphatase 1G [EC:3.1.3.16]",ko
K21734,"sphingolipid 8-(E/Z)-desaturase [EC:1.14.19.29]",ko
K24352,"UBX domain-containing protein 10",ko
K21029,"molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]",ko
K23417,"serine protease inhibitor Kazal-type 1",ko
K24035,"amyloid beta A4 precursor protein-binding family A member 3",ko
K22942,"protein YIPF4",ko
K08736,"DNA mismatch repair protein MSH3",ko
K05687,"protein DJ-1 [EC:3.5.1.124]",ko
K00958,"sulfate adenylyltransferase [EC:2.7.7.4]",ko
K20260,"phenazine biosynthesis protein",ko
K08276,"ecotin",ko
K12146,"hydrogenase-4 transcriptional activator",ko
K21339,"4-O-dimethylallyl-L-tyrosine synthase [EC:2.5.1.122]",ko
K13150,"coilin",ko
K08457,"adhesion G-protein coupled receptor F4",ko
K10733,"GINS complex subunit 2",ko
K16617,"collagen type XIII alpha",ko
K05532,"mannan polymerase II complex MNN11 subunit [EC:2.4.1.-]",ko
K22512,"type III secretion system chaperone",ko
K20687,"Rho guanine nucleotide exchange factor 15",ko
K12935,"anthocyanin 5-O-glucoside-4'''-O-malonyltransferase [EC:2.3.1.214]",ko
K16550,"protein fantom",ko
K05353,"putrescine N-methyltransferase [EC:2.1.1.53]",ko
K14780,"ATP-dependent RNA helicase DHX37/DHR1 [EC:3.6.4.13]",ko
K20943,"resorcinol 4-hydroxylase (NADPH) [EC:1.14.13.219]",ko
K07827,"GTPase KRas",ko
K08738,"cytochrome c",ko
K20005,"lymphocyte antigen 6 complex locus protein G5",ko
K12327,"caldesmon",ko
K06929,"uncharacterized protein",ko
K04771,"serine protease Do [EC:3.4.21.107]",ko
K04415,"mitogen-activated protein kinase kinase kinase 8 [EC:2.7.11.25]",ko
K20881,"5'-nucleotidase [EC:3.1.3.5]",ko
K17768,"mitochondrial import receptor subunit TOM70",ko
K11452,"E3 SUMO-protein ligase CBX4 [EC:2.3.2.-]",ko
K08083,"two-component system, LytTR family, response regulator AlgR",ko
K14804,"ribosome biogenesis protein SLX9",ko
K21105,"mono(ethylene terephthalate) hydrolase [EC:3.1.1.102]",ko
K20886,"glycosyltransferase 6 domain-containing protein 1 [EC:2.4.1.-]",ko
K03758,"arginine:ornithine antiporter / lysine permease",ko
K16143,"C-reactive protein",ko
K14304,"nuclear pore complex protein Nup85",ko
K05431,"interleukin 7",ko
K03762,"MFS transporter, MHS family, proline/betaine transporter",ko
K10754,"replication factor C subunit 1",ko
K02083,"allantoate deiminase [EC:3.5.3.9]",ko
K12774,"monopolin complex subunit MAM1",ko
K17734,"serine protease AprX [EC:3.4.21.-]",ko
K14683,"solute carrier family 34 (sodium-dependent phosphate cotransporter)",ko
K06679,"mitotic spindle assembly checkpoint protein MAD1",ko
K02985,"small subunit ribosomal protein S3e",ko
K22368,"epoxide hydrolase 3 [EC:3.3.2.10]",ko
K04828,"acid-sensing ion channel 2",ko
K08517,"vesicle transport protein SEC22",ko
K12084,"type IV secretion system protein PtlD",ko
K23816,"complement factor H-related protein 4",ko
K02965,"small subunit ribosomal protein S19",ko
K13975,"phagosome-associated TMK96",ko
K07173,"S-ribosylhomocysteine lyase [EC:4.4.1.21]",ko
K04253,"visual pigment-like receptor peropsin",ko
K19606,"cartilage-associated protein",ko
K00255,"long-chain-acyl-CoA dehydrogenase [EC:1.3.8.8]",ko
K11141,"glutamyl aminopeptidase [EC:3.4.11.7]",ko
K23632,"deoxyaspergillic acid monooxygenase [EC:1.-.-.-]",ko
K10979,"DNA end-binding protein Ku",ko
K13876,"2-keto-3-deoxy-L-arabinonate dehydratase [EC:4.2.1.43]",ko
K15813,"beta-amyrin synthase [EC:5.4.99.39]",ko
K20777,"exonuclease 3'-5' domain-containing protein 2 [EC:3.1.11.1]",ko
K09069,"twist",ko
K21832,"glycine betaine catabolism B",ko
K06065,"nuclear receptor co-repressor 2",ko
K20642,"Rho GTPase-activating protein 22/24/25",ko
K11171,"diacylglycerol O-acyltransferase 2-like protein 3 [EC:2.3.1.75]",ko
K12154,"homomethionine N-monooxygenase [EC:1.14.14.42]",ko
K12394,"AP-1 complex subunit sigma 1/2",ko
K09790,"uncharacterized protein",ko
K05371,"phycocyanobilin:ferredoxin oxidoreductase [EC:1.3.7.5]",ko
K09179,"transcription factor AP-2 epsilon",ko
K19435,"Simplexvirus envelope glycoprotein L",ko
K22479,"N-acetyltransferase",ko
K17845,"krueppel-like factor 2",ko
K18746,"protein cup",ko
K02912,"large subunit ribosomal protein L32e",ko
K00385,"anaerobic sulfite reductase subunit C",ko
K11953,"bicarbonate transport system ATP-binding protein [EC:3.6.3.-]",ko
K21765,"protein moonraker",ko
K10845,"TFIIH basal transcription factor complex TTD-A subunit",ko
K10069,"C-type lectin domain family 1 member A",ko
K20355,"endoplasmic reticulum protein 27",ko
K02796,"mannose PTS system EIID component",ko
K07909,"Ras-related protein Rab-17",ko
K20443,"cetoniacytone B acyltransferase [EC:2.3.1.-]",ko
K07538,"6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase [EC:1.1.1.368]",ko
K17914,"kinesin family member 13",ko
K18265,"integral membrane protein 2C",ko
K12256,"putrescine---pyruvate transaminase [EC:2.6.1.113]",ko
K21518,"Orthopoxvirus serine/threonine-protein kinase 2 [EC:2.7.11.1]",ko
K03269,"UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]",ko
K16297,"serine carboxypeptidase-like clade II [EC:3.4.16.-]",ko
K05452,"glial cell derived neurotrophic factor",ko
K14724,"solute carrier family 9 (sodium/hydrogen exchanger), member 8",ko
K00471,"gamma-butyrobetaine dioxygenase [EC:1.14.11.1]",ko
K01318,"glutamyl endopeptidase [EC:3.4.21.19]",ko
K16051,"3-oxo-5alpha-steroid 4-dehydrogenase [EC:1.3.99.5]",ko
K18631,"tektin-4",ko
K02838,"ribosome recycling factor",ko
K09736,"uncharacterized protein",ko
K21557,"HTH-type transcriptional regulator, polysaccharide utilization system transcription regulator",ko
K13728,"mitotic spindle assembly checkpoint protein MAD2B",ko
K13820,"flagellar biosynthesis protein FliR/FlhB",ko
K10249,"elongation of very long chain fatty acids protein 4 [EC:2.3.1.199]",ko
K14883,"small nucleolar RNA snR57",ko
K09256,"NF-kappa-B inhibitor-like protein 1",ko
K16107,"nonribosomal peptide synthetase protein BlmV",ko
K05756,"actin related protein 2/3 complex, subunit 3",ko
K06927,"diphthine-ammonia ligase [EC:6.3.1.14]",ko
K15869,"3alpha-hydroxy bile acid-CoA-ester 3-dehydrogenase [EC:1.1.1.395]",ko
K02136,"F-type H+-transporting ATPase subunit gamma",ko
K23088,"vitamin A receptor/transporter (stra6) family protein",ko
K19161,"antitoxin YafN",ko
K17752,"serine/threonine-protein kinase RsbT [EC:2.7.11.1]",ko
K12402,"AP-4 complex subunit mu-1",ko
K16857,"thrombospondin 1",ko
K10664,"E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:2.3.2.27]",ko
K07650,"two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]",ko
K15019,"3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116]",ko
K18574,"Xaa-Xaa-Pro tripeptidyl-peptidase [EC:3.4.14.12]",ko
K20952,"rugosity and biofilm structure modulator C",ko
K11403,"something about silencing protein 5",ko
K15914,"N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase [EC:2.4.1.290]",ko
K23783,"connector enhancer of kinase suppressor of Ras 1",ko
K10410,"dynein light intermediate chain, axonemal",ko
K20454,"2,3-dimethylmalate lyase [EC:4.1.3.32]",ko
K13718,"OTU domain-containing protein 4 [EC:3.4.19.12]",ko
K19172,"DNA sulfur modification protein DndE",ko
K06226,"smoothened",ko
K11938,"HMP-PP phosphatase [EC:3.6.1.-]",ko
K18933,"tyrosine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.25 4.1.1.11]",ko
K00976,"fucose-1-phosphate guanylyltransferase [EC:2.7.7.30]",ko
K06225,"patched 1",ko
K11100,"small nuclear ribonucleoprotein N",ko
K13573,"proteasome accessory factor C",ko
K19798,"transcriptional activator/repressor GIS1",ko
K18593,"4-hydroxybutyrate---CoA ligase (ADP-forming) [EC:6.2.1.56]",ko
K20939,"beta-methylindole-3-pyruvate reductase [EC:1.1.1.397]",ko
K07347,"outer membrane usher protein",ko
K15921,"arabinoxylan arabinofuranohydrolase [EC:3.2.1.55]",ko
K11595,"chromo domain-containing protein 1",ko
K09515,"DnaJ homolog subfamily B member 9",ko
K09158,"uncharacterized protein",ko
K01395,"meprin A [EC:3.4.24.18]",ko
K11273,"chromosome transmission fidelity protein 1 [EC:3.6.4.13]",ko
K18684,"hydroperoxy icosatetraenoate dehydratase/isomerase [EC:4.2.1.152 5.4.4.7]",ko
K09869,"aquaporin-8",ko
K10915,"CAI-1 autoinducer synthase [EC:2.3.-.-]",ko
K06999,"phospholipase/carboxylesterase",ko
K14165,"atypical dual specificity phosphatase [EC:3.1.3.16 3.1.3.48]",ko
K05894,"12-oxophytodienoic acid reductase [EC:1.3.1.42]",ko
K17849,"E3 ubiquitin-protein ligase HECTD4 [EC:2.3.2.26]",ko
K02596,"nitrogen fixation protein NifX",ko
K01509,"adenosinetriphosphatase [EC:3.6.1.-]",ko
K11266,"MAternally affected uncoordination",ko
K20427,"valienol-1-phosphate guanylyltransferase [EC:2.7.7.91]",ko
K19725,"O-ureido-L-serine/cysteine synthase [EC:2.6.99.3 2.5.1.47]",ko
K17036,"microRNA 363",ko
K01020,"chondroitin 6-sulfotransferase 3 [EC:2.8.2.17]",ko
K08663,"granzyme K [EC:3.4.21.-]",ko
K24257,"UDP-N-acetylglucosamine 2-epimerase (hydrolysing) [EC:3.2.1.183]",ko
K18760,"protein nanos 2",ko
K01969,"3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]",ko
K15955,"13-deoxydaunorubicin hydroxylase [EC:1.14.13.181]",ko
K15332,"tRNA (uracil-5-)-methyltransferase [EC:2.1.1.-]",ko
K13732,"fibronectin-binding protein A",ko
K16818,"phospholipase A1 [EC:3.1.1.32]",ko
K13180,"ATP-dependent RNA helicase DDX26B [EC:3.6.4.-]",ko
K19130,"CRISPR-associated endonuclease Csy4 [EC:3.1.-.-]",ko
K01156,"type III restriction enzyme [EC:3.1.21.5]",ko
K04180,"C-C chemokine receptor type 5",ko
K03717,"LysR family transcriptional regulator, transcriptional activator of nhaA",ko
K14445,"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5",ko
K08861,"polo-like kinase 2 [EC:2.7.11.21]",ko
K09297,"homeobox protein HoxC/D12",ko
K16720,"reduction in cnn dots 2",ko
K01386,"mucorpepsin [EC:3.4.23.23]",ko
K11435,"type I protein arginine methyltransferase [EC:2.1.1.319]",ko
K23912,"follistatin-related protein 1",ko
K07092,"uncharacterized protein",ko
K19807,"transcription factor SMP1",ko
K14372,"cytochrome P450 hydroxylase [EC:1.14.-.-]",ko
K13878,"bestrophin-1",ko
K06594,"integrin alpha D",ko
K08510,"vesicle-associated membrane protein 1",ko
K03811,"nicotinamide mononucleotide transporter",ko
K09385,"forkhead box protein G",ko
K06359,"response regulator aspartate phosphatase A (stage 0 sporulation protein L) [EC:3.1.-.-]",ko
K02686,"primosomal replication protein N",ko
K07240,"chromate transporter",ko
K18725,"nucleoporin POM152",ko
K03317,"concentrative nucleoside transporter, CNT family",ko
K23856,"peroxiredoxin [EC:1.11.1.24]",ko
K18960,"recombination endonuclease VII",ko
K00343,"NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]",ko
K15349,"secreted effector protein SseJ",ko
K14323,"protein CASC3",ko
K10074,"C-type lectin domain family 7 member A",ko
K05359,"arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51]",ko
K01324,"plasma kallikrein [EC:3.4.21.34]",ko
K02448,"nitric oxide reductase NorD protein",ko
K05200,"glutamate receptor 4",ko
K07412,"cytochrome P450 family 2 subfamily B [EC:1.14.14.1]",ko
K19675,"intraflagellar transport protein 43",ko
K05394,"atrazine chlorohydrolase [EC:3.8.1.8]",ko
K12175,"COP9 signalosome complex subunit 1",ko
K10507,"zinc finger and BTB domain-containing protein 33",ko
K07043,"UTP pyrophosphatase [EC:3.6.1.-]",ko
K12110,"cag pathogenicity island protein 25",ko
K10568,"endonuclease VIII-like 2 [EC:3.2.2.- 4.2.99.18]",ko
K18223,"propane 2-monooxygenase large subunit [EC:1.14.13.227]",ko
K14344,"solute carrier family 10 (sodium/bile acid cotransporter), member 4",ko
K09968,"uncharacterized protein",ko
K22802,"aurichin B epoxide hydrolase",ko
K22725,"mannosyl-inositol-phosphoceramide inositolphosphotransferase [EC:2.7.1.228]",ko
K11087,"small nuclear ribonucleoprotein D1",ko
K15623,"protein SSXT",ko
K20847,"glucan 1,6-alpha-isomaltosidase [EC:3.2.1.94]",ko
K10019,"octopine/nopaline transport system permease protein",ko
K22947,"ent-13-epi-manoyl oxide synthase [EC:4.2.3.186]",ko
K00575,"chemotaxis protein methyltransferase CheR [EC:2.1.1.80]",ko
K12437,"polyketide synthase 13",ko
K00683,"glutaminyl-peptide cyclotransferase [EC:2.3.2.5]",ko
K23769,"trichohyalin-like protein 1",ko
K23840,"beta-1,3-glucuronyltransferase P [EC:2.4.1.135 2.4.1.-]",ko
K20835,"avenacosidase [EC:3.2.1.188]",ko
K07238,"zinc transporter, ZIP family",ko
K03843,"alpha-1,3/alpha-1,6-mannosyltransferase [EC:2.4.1.132 2.4.1.257]",ko
K19516,"benzoyl-CoA reductase subunit BamC [EC:1.3.-.-]",ko
K05767,"Ras GTPase-activating-like protein IQGAP2/3",ko
K09806,"uncharacterized protein",ko
K12056,"conjugal transfer mating pair stabilization protein TraG",ko
K16515,"4-oxalomesaconate hydratase [EC:4.2.1.83]",ko
K20237,"protein NUD1",ko
K04984,"transient receptor potential cation channel subfamily A member 1",ko
K23631,"aspergillic acid biosynthesis nonribosomal peptide synthetase [EC:6.3.2.-]",ko
K18899,"multidrug efflux pump",ko
K14441,"ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]",ko
K18357,"phenylglyoxylate dehydrogenase gamma subunit [EC:1.2.1.58]",ko
K06893,"uncharacterized protein",ko
K02746,"N-acetylgalactosamine PTS system EIIC component",ko
K19380,"Morbillivirus nucleoprotein",ko
K14055,"universal stress protein E",ko
K01047,"secretory phospholipase A2 [EC:3.1.1.4]",ko
K15945,"C-1 hydroxylase",ko
K20883,"O55-antigen biosynthesis alpha-1,2-colitosyltransferase [EC:2.4.1.341]",ko
K17514,"C-type lectin domain family 6 member A",ko
K12629,"puromycin biosynthesis protein Pur7 [EC:3.-.-.-]",ko
K13816,"DSF synthase",ko
K12909,"carboxyvinyl-carboxyphosphonate phosphorylmutase [EC:2.7.8.23]",ko
K03840,"flavodoxin II",ko
K08664,"prostasin [EC:3.4.21.-]",ko
K15785,"L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]",ko
K19446,"HSV1 ICP47 protein",ko
K06355,"phosphatase RapF regulator",ko
K01048,"lysophospholipase [EC:3.1.1.5]",ko
K22593,"chromosome alignment-maintaining phosphoprotein 1",ko
K05541,"tRNA-dihydrouridine synthase C [EC:1.-.-.-]",ko
K18749,"protein LSM14",ko
K24061,"PDZ domain-containing protein 11",ko
K00419,"ubiquinol-cytochrome c reductase subunit 9",ko
K04157,"5-hydroxytryptamine receptor 2",ko
K15167,"mediator of RNA polymerase II transcription subunit 24",ko
K20645,"Rho GTPase-activating protein 30",ko
K24373,"zinc finger protein 513",ko
K12724,"clorobiocin/coumermycin A biosynthesis protein CloN7/CouN7",ko
K07275,"outer membrane protein",ko
K07939,"ADP-ribosylation factor 4",ko
K10633,"E3 ubiquitin-protein ligase Praja1 [EC:2.3.2.27]",ko
K21001,"polysaccharide biosynthesis protein PslH",ko
K13357,"putative meiotic phospholipase SPO1 [EC:3.1.1.-]",ko
K11839,"ubiquitin carboxyl-terminal hydrolase 8 [EC:3.4.19.12]",ko
K16294,"polysulfide reductase chain C",ko
K05091,"proto-oncogene tyrosine-protein kinase Kit [EC:2.7.10.1]",ko
K00459,"nitronate monooxygenase [EC:1.13.12.16]",ko
K05018,"chloride channel Kb",ko
K19269,"phosphoglycolate phosphatase [EC:3.1.3.18 3.1.3.48]",ko
K19360,"nephrocystin-3",ko
K19460,"EBV latent membrane protein 2A",ko
K07168,"CBS domain-containing membrane protein",ko
K19833,"serine/threonine-protein kinase CLA4 [EC:2.7.11.1]",ko
K11871,"ubiquitin carboxyl-terminal hydrolase 7/11 [EC:3.4.19.12]",ko
K07306,"anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3]",ko
K04775,"protease YdgD [EC:3.4.21.-]",ko
K01951,"GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]",ko
K18569,"hydrolase [EC:3.1.3.-]",ko
K08511,"vesicle-associated membrane protein 72",ko
K13117,"ATP-dependent RNA helicase DDX35 [EC:3.6.4.13]",ko
K01752,"L-serine dehydratase [EC:4.3.1.17]",ko
K08190,"MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 14",ko
K04838,"voltage-gated sodium channel type V alpha",ko
K07547,"2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit [EC:1.1.1.35]",ko
K06301,"spore germination protein PC",ko
K03553,"recombination protein RecA",ko
K05888,"L-gulono-1,4-lactone dehydrogenase [EC:1.1.2.-]",ko
K18511,"small regulatory RNA MicA",ko
K04938,"potassium large conductance calcium-activated channel subfamily M beta member 2",ko
K08057,"calreticulin",ko
K04396,"caspase 6 [EC:3.4.22.59]",ko
